Marke,Modell,Farbe,Erstzulassung,Jahr,Preis (Euro),Leistung (kW),Leistung (PS),Getriebe,Kraftstoff,Verbrauch (l/100 km),Verbrauch (g/km),Kilometerstand (km),Bemerkungen
volkswagen,Volkswagen Golf,grau,11/2010,2010,11250,125,170,Automatik,Diesel,5.4,142.0,175000.0,V Highline BlueMotion/BMT AHK
volkswagen,Volkswagen Polo,grau,10/2010,2010,5800,66,90,Schaltgetriebe,Diesel,3.7,96.0,173000.0,CC Basis Navi Klima
volkswagen,Volkswagen Sharan,grau,11/2010,2010,12499,103,140,Schaltgetriebe,Diesel,5.5,143.0,163300.0,Highline BMT (7N1) *Scheckheftgepflegt*
volkswagen,Volkswagen Passat Variant,grau,02/2010,2010,4200,103,140,Automatik,Diesel,6.1,159.0,209191.0,"Trendline (3C5), EXPORT Händler"
volkswagen,Volkswagen Polo,grau,11/2010,2010,5590,51,69,Schaltgetriebe,Benzin,5.5,128.0,172989.0,V Comfortline
volkswagen,Volkswagen Golf,grau,07/2010,2010,6971,77,105,Schaltgetriebe,Diesel,4.5,119.0,150000.0,"Variant 1,6 NAVI ISOFIX PDC SCHECKHEFT TOP"
volkswagen,Volkswagen Golf,grau,06/2010,2010,6200,77,105,Schaltgetriebe,Diesel,4.1,107.0,222000.0,1.6 TDI DPF BlueMotion Technology Comfortline
volkswagen,Volkswagen Golf,grau,05/2010,2010,6450,90,122,Schaltgetriebe,Benzin,6.2,144.0,272359.0,1.4 TSI Highline Navigatie airco cruise control Zo
volkswagen,Volkswagen Polo,grau,02/2010,2010,6490,51,69,Schaltgetriebe,Benzin,5.5,128.0,143531.0,V Comfortline*PDC*1.2B*2.Hand*TÜV NEU!!
volkswagen,Volkswagen Fox,grau,12/2010,2010,3600,40,54,Schaltgetriebe,Benzin,6.2,148.0,98397.0,Refresh /  98.000km / Tüv und Inspekion neu
volkswagen,Volkswagen Golf,grau,03/2010,2010,7950,125,170,Schaltgetriebe,Diesel,5.1,134.0,303000.0,2.0 TDI DPF GTD
volkswagen,Volkswagen Golf,grau,07/2010,2010,10999,77,105,Automatik,Diesel,4.9,129.0,114482.0,VI Plus Highline 1.6 TDI Automatik Garantie
volkswagen,Volkswagen Touran,grau,09/2010,2010,6699,103,140,Schaltgetriebe,Benzin,6.8,159.0,140890.0,1.4 TSI Trendline
volkswagen,Volkswagen Golf,grau,03/2010,2010,6990,77,105,Schaltgetriebe,Diesel,4.5,119.0,161850.0,VI Variant Comfortline/ALU/TÜV NEU/AHK/
volkswagen,Volkswagen Crafter,grau,01/2010,2010,22990,80,109,Automatik,Diesel,10.6,281.0,79000.0,Kombi 35 lang+hoch*Hyd. Bühne 400KG*9Sit
volkswagen,Volkswagen Polo,grau,07/2010,2010,9490,66,90,Automatik,Diesel,4.3,112.0,101300.0,V Comfortline DSG
volkswagen,Volkswagen Polo,grau,11/2010,2010,11499,63,86,Automatik,Benzin,5.8,135.0,64400.0,1.4 DSG Comfortline - 1.Hd./orig. 64 TKM
volkswagen,Volkswagen Golf,grau,06/2010,2010,5290,90,122,Schaltgetriebe,Benzin,6.4,153.0,188000.0,VI Variant*Comfortline*Steuerkette erneuert
volkswagen,Volkswagen Golf,grau,07/2010,2010,6799,125,170,Schaltgetriebe,Diesel,5.3,139.0,297011.0,VI GTD|PDC|Alu|Klima|SHZ|HU&AU01/2025
volkswagen,Volkswagen Golf,grau,09/2010,2010,5999,77,105,Schaltgetriebe,Benzin,5.5,126.0,127000.0,VI Plus Trendline BMT 1.2 TSI EL.GSD~KLIMA~
volkswagen,Volkswagen Polo,grau,11/2010,2010,9800,77,105,Automatik,Benzin,5.3,124.0,65700.0,1.2 TSI DSG Team 105ps
volkswagen,Volkswagen Touran,grau,05/2010,2010,3990,103,140,Schaltgetriebe,Benzin,7.4,176.0,226000.0,Highline Klimaauto Navi. 4xAlufelge Euro5
volkswagen,Volkswagen Golf,grau,02/2010,2010,12490,90,122,Automatik,Benzin,6.0,138.0,40550.0,VI 1.4 TSI Comfortline 1.Hand DSG Garantie
volkswagen,Volkswagen Polo,grau,09/2010,2010,7899,66,90,Automatik,Diesel,4.3,112.0,186000.0,V Highline 1.6 TDI Automatik
volkswagen,Volkswagen Golf GTI,grau,10/2010,2010,11999,155,211,Automatik,Benzin,7.4,173.0,165000.0,2.0 DSG
volkswagen,Volkswagen Golf,grau,09/2010,2010,6390,59,80,Schaltgetriebe,Benzin,6.4,149.0,169950.0,VI Trendline Tüv Mai 2024
volkswagen,Volkswagen Polo,grau,03/2010,2010,12999,63,86,Automatik,Benzin,5.9,135.0,66600.0,V 1.4 Highline / 1. Hand DSG Navi Tempomat
volkswagen,Volkswagen Golf,grau,04/2010,2010,7499,90,122,Schaltgetriebe,Benzin,6.2,144.0,113000.0,1.4 TSI Comfortline
volkswagen,Volkswagen Golf,grau,08/2010,2010,10500,77,105,Automatik,Diesel,4.4,115.0,86000.0,VI Plus Team 1.6TDI Autom. SHZ PDC
volkswagen,Volkswagen Tiguan,grau,06/2010,2010,9490,110,150,Schaltgetriebe,Benzin,6.7,156.0,134143.0,Trend & Fun BMT*134000km*
volkswagen,Volkswagen Golf,grau,03/2010,2010,12490,155,211,Automatik,Benzin,7.4,173.0,175000.0,VI GTI*18Zoll*Navi*PDC(V+H)*S-Heft*II.Hand!
volkswagen,Volkswagen Golf,grau,01/2010,2010,6990,77,105,Automatik,Diesel,4.8,125.0,167808.0,VI Variant Comfortline Klimaautom Sitzheizg
volkswagen,Volkswagen Golf,grau,03/2010,2010,7799,59,80,Schaltgetriebe,Benzin,6.6,154.0,86340.0,VI Plus Trendline~SHZ~KLIMA ~AHK
volkswagen,Volkswagen Caddy,grau,10/2010,2010,9950,75,102,Schaltgetriebe,Benzin,8.4,202.0,102500.0,1.6 Life Team Caddy AHK Starr
volkswagen,Volkswagen Tiguan,grau,04/2010,2010,12990,125,170,Schaltgetriebe,Diesel,7.0,185.0,116000.0,Sport & Style 4Motion/Xenon/1.Hd/AHK/PDC/
volkswagen,Volkswagen New Beetle,grau,08/2010,2010,9990,75,102,Schaltgetriebe,Benzin,7.5,178.0,63900.0,Lim. 1.6 Freestyle
volkswagen,Volkswagen Touran,grau,02/2010,2010,7250,103,140,Schaltgetriebe,Diesel,6.0,159.0,211605.0,2.0 TDI Highline
volkswagen,Volkswagen Golf,grau,10/2010,2010,9990,63,86,Schaltgetriebe,Benzin,5.5,129.0,49533.0,VI 1.2 TSI Team | CD-Wechsler | Sitzheizung
volkswagen,Volkswagen Golf,grau,03/2010,2010,5990,59,80,Schaltgetriebe,Benzin,6.4,149.0,185000.0,VI*Sportfahrwerk*Navi*Bluetooth*Touchscreen*
volkswagen,Volkswagen Golf,grau,11/2010,2010,8200,77,105,Automatik,Benzin,5.7,134.0,126400.0,".Golf VI 1,2TSI Comfortlin, Sitzh.Klima,Einparkhif"
volkswagen,Volkswagen Passat Variant,grau,12/2010,2010,5990,103,140,Automatik,Diesel,5.2,135.0,367000.0,Comfortline BlueMotion
volkswagen,Volkswagen Passat Variant,grau,11/2010,2010,3800,77,105,Schaltgetriebe,Diesel,4.4,114.0,318000.0,Passat 1.6 TDI BlueMotion*GARANTIE*EURO 5
volkswagen,Volkswagen Caddy,grau,10/2010,2010,19900,105,143,Automatik,Diesel,6.4,169.0,155000.0,Volkswagen Caddy-DSG-Maxi-Behindertengerecht
volkswagen,Volkswagen Golf,grau,09/2010,2010,9980,90,122,Schaltgetriebe,Benzin,5.5,144.0,88000.0,COMFORT *122PS *AHK *GARANTIE+FIN. *TÜV NEU
volkswagen,Volkswagen Touran,grau,09/2010,2010,7500,125,170,Automatik,Diesel,6.9,182.0,233000.0,2.0 TDI DPF DSG Highline
volkswagen,Volkswagen Caddy,grau,11/2010,2010,4300,80,109,Schaltgetriebe,Autogas (CNG),8.8,157.0,231900.0,2.0 Life Gewinner Caddy EcoFuel/AHK/Klima
volkswagen,Volkswagen Tiguan,grau,09/2010,2010,9490,110,150,Schaltgetriebe,Benzin,6.7,156.0,156000.0,Trend
volkswagen,Volkswagen Golf Variant,grau,05/2010,2010,5200,90,122,Schaltgetriebe,Benzin,6.3,148.0,181000.0,VI Variant Comfortline Automatik PDC
volkswagen,Volkswagen Golf,grau,03/2010,2010,3900,90,122,Automatik,Benzin,6.0,139.0,258000.0,Highline
volkswagen,Volkswagen Golf Plus,grau,11/2010,2010,9490,77,105,Automatik,Diesel,4.9,129.0,117000.0,Golf 1.6 TDI DPF Highline
volkswagen,Volkswagen Golf Plus,grau,03/2010,2010,4750,77,105,Schaltgetriebe,Diesel,4.8,126.0,220000.0,1.2 TSI Comfortline-Kamera-Sitzh.-1.Hd
volkswagen,Volkswagen Golf,grau,04/2010,2010,7699,125,170,Schaltgetriebe,Diesel,5.3,139.0,278492.0,VI GTD|PDC|SHZ|Alu|Navi|Temp|
volkswagen,Volkswagen Golf,grau,02/2010,2010,6550,75,102,Schaltgetriebe,Benzin,7.1,166.0,156000.0,1.6 LPG Sitzheizung/Klimaautomatik/AHK/Multifunkti
volkswagen,Volkswagen Polo,grau,11/2010,2010,10950,77,105,Automatik,Benzin,5.3,124.0,46985.0,V / Automatik/PDC
volkswagen,Volkswagen Golf,grau,12/2010,2010,7900,77,105,Schaltgetriebe,Diesel,3.8,99.0,199920.0,1.6 TDI DPF BlueMotion
volkswagen,Volkswagen Golf Variant,grau,03/2010,2010,6800,103,140,Automatik,Diesel,5.4,139.0,216000.0,2.0 TDI DPF DSG Comfortline
volkswagen,Volkswagen Golf Variant,grau,11/2010,2010,6100,77,105,Schaltgetriebe,Diesel,4.5,119.0,195000.0,1.6 TDI DPF Comfortline
volkswagen,Volkswagen Golf,grau,04/2010,2010,6300,77,105,Schaltgetriebe,Diesel,4.5,119.0,159000.0,"Highline VI, TÜV 10/2023"
volkswagen,Volkswagen Tiguan,grau,07/2010,2010,6800,110,150,Schaltgetriebe,Benzin,6.7,156.0,119000.0,1.4 TSI BlueMotion Technology Trend & Fun
volkswagen,Volkswagen Crafter,grau,12/2010,2010,8200,100,136,Schaltgetriebe,Diesel,10.2,270.0,234000.0,35 lang L3 Pritsche (2F) TÜV/AU NEU
volkswagen,Volkswagen Crafter,grau,11/2010,2010,11499,65,88,Schaltgetriebe,Diesel,12.1,319.0,108000.0,30 kurz L1 Doppelkabine
volkswagen,Volkswagen Fox,grau,07/2010,2010,3480,40,54,Schaltgetriebe,Benzin,6.2,139.0,154600.0,Style *TÜV 02/25*Klima*Alufelgen*2. Hand*
volkswagen,Volkswagen Tiguan,grau,03/2010,2010,8990,110,150,Schaltgetriebe,Benzin,6.7,156.0,137000.0,Trendline V (6R1)
volkswagen,Volkswagen Polo,grau,07/2010,2010,6399,44,60,Schaltgetriebe,Benzin,5.5,128.0,99350.0,Trendline VI (AJ5)
volkswagen,Volkswagen Golf Variant,grau,01/2010,2010,6000,77,105,Schaltgetriebe,Diesel,4.5,119.0,180000.0,Kasten 30  L2H1 LANG TÜV NEU
volkswagen,Volkswagen Crafter,grau,07/2010,2010,8500,80,109,Schaltgetriebe,Diesel,9.6,254.0,170000.0,"Comfortline BMT 2,0TDI**Navi**PDC**"
volkswagen,Volkswagen Sharan,grau,11/2010,2010,8900,103,140,Schaltgetriebe,Diesel,5.5,143.0,286000.0,Comfortline
volkswagen,Volkswagen Golf Plus,grau,01/2010,2010,6950,77,105,Schaltgetriebe,Benzin,5.9,139.0,131509.0,Comfortline VI (521) Tüv bis 05/2025
volkswagen,Volkswagen Golf Plus,grau,11/2010,2010,7200,77,105,Schaltgetriebe,Benzin,5.9,139.0,149546.0,Eos 2.0 TDI
volkswagen,Volkswagen Eos,grau,08/2010,2010,8800,90,122,Schaltgetriebe,Benzin,6.2,144.0,140000.0,Golf Plus 1.2 TSI Comfortline
volkswagen,Volkswagen Passat CC,grau,12/2010,2010,11999,103,140,Schaltgetriebe,Diesel,5.3,139.0,194000.0,1.2 Style
volkswagen,Volkswagen Polo,grau,02/2010,2010,8590,51,69,Schaltgetriebe,Benzin,5.5,128.0,92051.0,1.6 Life Team (5-Si.)
volkswagen,Volkswagen Caddy,grau,02/2010,2010,7000,75,102,Schaltgetriebe,Benzin,8.2,195.0,192000.0,Team 4Motion (CAMERA/NAVI/AHK/AUT
volkswagen,Volkswagen Tiguan,grau,10/2010,2010,14900,103,140,Automatik,Diesel,6.4,169.0,139500.0,Golf Variant 1.6 TDI DPF Style
volkswagen,Volkswagen Golf,grau,01/2010,2010,5990,59,80,Schaltgetriebe,Benzin,6.4,149.0,217000.0,Cabriolet 1.6
volkswagen,Volkswagen Sharan,grau,11/2010,2010,10650,103,140,Schaltgetriebe,Diesel,5.5,143.0,199450.0,2.0 TDI BlueMotion Technology Comfortline
volkswagen,Volkswagen Caddy,grau,03/2010,2010,12990,77,105,Schaltgetriebe,Diesel,6.4,170.0,188660.0,Maxi Life Team 1.9 TDI 7-Sitzer
volkswagen,Volkswagen Caddy,grau,07/2010,2010,7499,59,80,Schaltgetriebe,Benzin,8.0,191.0,177412.0,Life Team
volkswagen,Volkswagen Passat Variant,grau,11/2010,2010,6500,77,105,Schaltgetriebe,Diesel,4.4,116.0,224821.0,1.6 TDI BlueMotion Technology Comfortline
volkswagen,Volkswagen Golf Plus,grau,04/2010,2010,12950,77,105,Automatik,Diesel,4.4,115.0,91529.0,1.6 TDI BMT Autom. Navi Xenon Standh.
volkswagen,Volkswagen Caddy,grau,01/2010,2010,7950,55,75,Schaltgetriebe,Diesel,6.3,167.0,178497.0,Life
volkswagen,Volkswagen Golf Variant,grau,04/2010,2010,8990,59,80,Schaltgetriebe,Benzin,6.4,149.0,113600.0,1.4 i HU NEU ! 2.JAHRE GARANTIE** AHK ABNEHMBAR
volkswagen,Volkswagen Golf Variant,grau,05/2010,2010,5400,77,105,Schaltgetriebe,Diesel,4.5,119.0,228000.0,"1.6 TDI DPF Comfortline, Xenon, Tüv neu,"
volkswagen,Volkswagen Touran,grau,10/2010,2010,11900,77,105,Schaltgetriebe,Diesel,4.6,121.0,146600.0,1.6 TDI BMT *2.HD/7-SITZER/RFK/KLIMA/AHK*
volkswagen,Volkswagen Passat Variant,grau,01/2010,2010,10480,90,122,Automatik,Benzin,6.6,154.0,117135.0,Variant 1.4 TSI Comfortline AHK Sitzheizung Klimaa
volkswagen,Volkswagen Crafter,grau,12/2010,2010,8990,100,136,Schaltgetriebe,Diesel,10.2,270.0,244000.0,2.5 TDI Kasten lang L3H2 Hochdach Klima
volkswagen,Volkswagen Passat Variant,grau,11/2010,2010,4999,90,122,Schaltgetriebe,Benzin,6.1,142.0,234000.0,TÜV 11.2024/Klimaautomatik/Scheckheft
volkswagen,Volkswagen Caddy,grau,07/2010,2010,17499,59,80,Schaltgetriebe,Benzin,8.0,190.0,80000.0,Life (2K) Rollstuhl  Klima  2x Schiebetür
volkswagen,Volkswagen Touran,grau,08/2010,2010,9100,103,140,Schaltgetriebe,Benzin,6.8,159.0,162000.0,1.4 TSI Highline
volkswagen,Volkswagen Crafter,grau,10/2010,2010,9999,80,109,Schaltgetriebe,Diesel,9.9,262.0,207000.0,Kasten 35 mittel L2H2 Hochdach*ZV-FUNK !
volkswagen,Volkswagen Golf,grau,01/2010,2010,3800,59,80,Schaltgetriebe,Benzin,6.4,149.0,232800.0,1.4 Trendline
volkswagen,Volkswagen Crafter,grau,06/2010,2010,4500,100,136,Schaltgetriebe,Diesel,11.3,298.0,249876.0,2.5 TDI Lang Doppelkabine Pritsche
volkswagen,Volkswagen Polo,grau,03/2010,2010,5999,63,86,Schaltgetriebe,Benzin,5.9,139.0,173000.0,1.4 Comfortline
volkswagen,Volkswagen Tiguan,grau,10/2010,2010,9050,110,150,Schaltgetriebe,Benzin,8.0,185.0,135090.0,Trend
volkswagen,Volkswagen New Beetle,grau,06/2010,2010,9990,75,102,Schaltgetriebe,Benzin,7.8,185.0,150000.0,Cabriolet 1.6*1 Hand*Tempo*Klima*Shz*
volkswagen,Volkswagen T5 Transporter,grau,12/2010,2010,11499,75,102,Schaltgetriebe,Diesel,7.2,190.0,200000.0,2.0 TDI 75kW 1.HAND*AHK*TOP*
volkswagen,Volkswagen Beetle,grau,08/2010,2010,9990,75,102,Schaltgetriebe,Benzin,7.5,178.0,63900.0,"1,6 Freestyle"
volkswagen,Volkswagen Golf,grau,02/2010,2010,10900,90,122,Automatik,Benzin,6.0,138.0,89000.0,VI Comfortline*Gepflegt*
volkswagen,Volkswagen Polo,grau,09/2010,2010,7499,55,75,Schaltgetriebe,Benzin,4.9,123.0,90000.0,"1,2i COMFORT *INSP+TÜV NEU *GARANTIE+FINANZ"
volkswagen,Volkswagen Golf GTI,grau,03/2010,2010,15000,155,211,Automatik,Benzin,7.4,173.0,169622.0,VI Aut. frischer Service Neuer TÜV Garantie
volkswagen,Volkswagen Polo,grau,01/2010,2010,5400,55,75,Schaltgetriebe,Diesel,4.2,109.0,188000.0,V Trendline/KLIMA/1.HAND
volkswagen,Volkswagen Golf,grau,12/2010,2010,6900,77,105,Schaltgetriebe,Diesel,4.1,107.0,204000.0,"Golf 6 , Trendline BlueMotion/BMT VI (5K1) 2Hand"
volkswagen,Volkswagen Touran,grau,05/2010,2010,5999,125,170,Automatik,Benzin,6.9,159.0,252000.0,1.4 TSI DSG Highline.Automatik.Standheizung
volkswagen,Volkswagen Fox,grau,05/2010,2010,2990,40,54,Schaltgetriebe,Benzin,5.9,139.0,123000.0,1.2 Style
volkswagen,Volkswagen T5 Transporter,grau,08/2010,2010,6900,75,102,Schaltgetriebe,Diesel,7.2,191.0,224184.0,T5 Kasten-Kombi lang/1. Hand/Euro 5
volkswagen,Volkswagen Touran,grau,03/2010,2010,6890,103,140,Schaltgetriebe,Benzin,7.4,176.0,188796.0,1.4 Conceptline Klima AHK
volkswagen,Volkswagen Caddy,grau,07/2010,2010,9990,75,102,Schaltgetriebe,Benzin,8.2,195.0,172642.0,Life Team*1.HAND+HECKFLÜGEL+KLIMAAUTO+AHK*
volkswagen,Volkswagen Touran,grau,08/2010,2010,7999,77,105,Schaltgetriebe,Diesel,4.6,121.0,213760.0,Comfortline BMT KLIMA. AHK
volkswagen,Volkswagen Golf Plus,grau,11/2010,2010,6400,77,105,Schaltgetriebe,Benzin,5.9,139.0,155000.0,1.2 TSI DSG Trendline
volkswagen,Volkswagen Touran,grau,06/2010,2010,7950,110,150,Automatik,Autogas (CNG),4.6,126.0,154414.0,1.4 TSI DSG Highline EcoFuel Navi PDC
volkswagen,Volkswagen Passat Variant,grau,03/2010,2010,11990,118,160,Automatik,Benzin,7.4,171.0,127917.0,1.8 TSI DSG Comfortline Climatronic Xenon PDC
volkswagen,Volkswagen Touareg,grau,09/2010,2010,17899,176,239,Automatik,Diesel,7.4,195.0,170000.0,V6 TDI BMT DSG~NAVI~XENON~LEDER~GSD~AHK
volkswagen,Volkswagen Scirocco,grau,08/2010,2010,11000,90,122,Schaltgetriebe,Benzin,6.4,149.0,110000.0,1.4 TSI Team (90kW) (137)
volkswagen,Volkswagen Golf Plus,grau,03/2010,2010,6999,77,105,Schaltgetriebe,Benzin,5.9,139.0,107870.0,"1.2 TSI DSG Comfortline , 1Jahr Garantie"
volkswagen,Volkswagen Polo,grau,06/2010,2010,6950,51,69,Schaltgetriebe,Benzin,5.5,128.0,128166.0,V 1.2 Comfortline*KLIMA*PDC*5TRG
volkswagen,Volkswagen Caddy,grau,07/2010,2010,7500,55,75,Schaltgetriebe,Diesel,6.0,158.0,139600.0,1.9 TDI Life (5-Si.)
volkswagen,Volkswagen Golf,grau,09/2010,2010,8980,90,122,Schaltgetriebe,Benzin,6.4,153.0,120426.0,VI Variant Comfortline+1.Hand
volkswagen,Volkswagen Passat Variant,grau,05/2010,2010,7990,90,122,Schaltgetriebe,Benzin,6.7,159.0,140046.0,Comfortline/PDC/AHK/Sitzheizung
volkswagen,Volkswagen Passat Variant,grau,12/2010,2010,6990,103,140,Schaltgetriebe,Diesel,4.6,120.0,245000.0,2.0 TDI BlueMotion Technology Comfortline Sitzheiz
volkswagen,Volkswagen Tiguan,grau,10/2010,2010,4999,90,122,Schaltgetriebe,Benzin,6.5,152.0,269000.0,Freestyle BMT (5N1)
volkswagen,Volkswagen Golf,grau,04/2010,2010,4499,77,105,Schaltgetriebe,Diesel,4.5,119.0,179100.0,Comfortline VI (5K1)
volkswagen,Volkswagen Golf,rot,09/2010,2010,8400,118,160,Automatik,Benzin,6.3,145.0,126000.0,1.4 TSI Highline
volkswagen,Volkswagen Polo,rot,04/2010,2010,3850,44,60,Schaltgetriebe,Benzin,5.5,128.0,150000.0,Trendline V (6R1)
volkswagen,Volkswagen Polo,rot,03/2010,2010,5990,63,86,Schaltgetriebe,Benzin,5.0,139.0,148591.0,Polo 1.4 Highline
volkswagen,Volkswagen Polo,rot,05/2010,2010,6890,63,86,Schaltgetriebe,Benzin,5.9,139.0,107360.0,1.4 Team
volkswagen,Volkswagen Polo,rot,03/2010,2010,7999,77,105,Schaltgetriebe,Benzin,5.3,124.0,58000.0,V Team
volkswagen,Volkswagen Golf,rot,04/2010,2010,9950,118,160,Automatik,Benzin,6.0,139.0,138476.0,1.4 TSI DSG Highline *Navi*AHK*1.Besitzer*
volkswagen,Volkswagen Polo,rot,11/2010,2010,7990,44,60,Schaltgetriebe,Benzin,5.5,128.0,80800.0,V Team|Klimaanlage|Sitzheizung|80.000km
volkswagen,Volkswagen Polo,rot,02/2010,2010,8000,66,90,Automatik,Diesel,4.3,112.0,150900.0,Highline V (6R1) Automatik DSG
volkswagen,Volkswagen T5 Multivan,rot,09/2010,2010,26900,103,140,Schaltgetriebe,Diesel,7.7,203.0,157000.0,Kurz Comfortline
volkswagen,Volkswagen Polo,rot,04/2010,2010,4950,66,90,Schaltgetriebe,Diesel,3.7,96.0,211200.0,V  1.6 TDI BlueMotion/BMT HU neu
volkswagen,Volkswagen Polo,rot,02/2010,2010,5490,55,75,Schaltgetriebe,Diesel,4.2,109.0,177000.0,1.6 TDI Trendline Klima-ZV mit FB
volkswagen,Volkswagen Polo,rot,08/2010,2010,5990,44,60,Schaltgetriebe,Benzin,5.5,128.0,115400.0,"V Trendline,Klima,Radio-CD,ZV"
volkswagen,Volkswagen Polo,rot,06/2010,2010,8590,63,86,Schaltgetriebe,Benzin,5.8,139.0,78000.0,1.4 Comfortline*1.Hd*4-Türer*Klima*PDC*Alu*
volkswagen,Volkswagen Golf,rot,03/2010,2010,5500,77,105,Schaltgetriebe,Diesel,4.5,119.0,199500.0,Trendline |KLIMA|AUX|
volkswagen,Volkswagen Passat Variant,rot,03/2010,2010,4990,90,122,Schaltgetriebe,Benzin,6.8,158.0,116000.0,Passat 1.4 TSI Variant Comfortline | 1.Hand
volkswagen,Volkswagen Golf,rot,09/2010,2010,8500,77,105,Schaltgetriebe,Diesel,4.5,119.0,177701.0,Comfortline
volkswagen,Volkswagen Golf Plus,rot,10/2010,2010,6690,77,105,Automatik,Diesel,4.9,129.0,188851.0,Golf VI 1.6 TDI Plus Team #NAVI #AUTOMATIK
volkswagen,Volkswagen Polo,rot,04/2010,2010,7950,63,86,Schaltgetriebe,Benzin,5.8,139.0,64000.0,V Comfortline 1.HA*WENIG KM*GARANTIE
volkswagen,Volkswagen Touran,rot,09/2010,2010,12500,103,140,Automatik,Benzin,6.6,154.0,93000.0,Comfortline (1T3)
volkswagen,Volkswagen Golf,rot,02/2010,2010,5499,59,80,Schaltgetriebe,Benzin,6.4,149.0,129000.0,Trendline VI Klimaalage
volkswagen,Volkswagen Touran,rot,11/2010,2010,7750,77,105,Schaltgetriebe,Benzin,5.9,139.0,182000.0,"1.2 TSI Comfortline BMT Klima, Alufelgen"
volkswagen,Volkswagen Golf,rot,03/2010,2010,6990,59,80,Schaltgetriebe,Benzin,6.4,149.0,146927.0,VI Trendline*1.HAND+SCHECKHEFT+KLIMAANLAGE*
volkswagen,Volkswagen Caddy,rot,08/2010,2010,12999,103,140,Schaltgetriebe,Diesel,6.4,169.0,145200.0,"2,0 TDI Maxi Life Team*KLIMA*Tempomat*PDC"
volkswagen,Volkswagen Polo,rot,02/2010,2010,7200,66,90,Schaltgetriebe,Diesel,4.2,109.0,114360.0,Comfortline V.  Sehr Sauber
volkswagen,Volkswagen Polo,rot,06/2010,2010,8999,63,86,Schaltgetriebe,Benzin,5.9,139.0,57100.0,6R 1.4 Comfortline - 1.Hd./orig. 57 TKM
volkswagen,Volkswagen Polo,rot,02/2010,2010,6900,63,86,Schaltgetriebe,Benzin,5.8,139.0,132000.0,Highline 1.4L /Klimaaut/PDC/Zahnriemen Neu
volkswagen,Volkswagen Golf,rot,03/2010,2010,14990,155,211,Automatik,Benzin,7.4,173.0,94580.0,VI GTI DSG
volkswagen,Volkswagen Caddy,rot,10/2010,2010,7400,59,80,Schaltgetriebe,Benzin,6.7,188.0,178000.0,1.4 Comfortline*Klima*Navi*5 Gang*7-Sitze
volkswagen,Volkswagen Fox,rot,02/2010,2010,2999,40,54,Schaltgetriebe,Benzin,6.2,148.0,124900.0,Servolenkung TÜV NEU !
volkswagen,Volkswagen Caddy,rot,08/2010,2010,4880,59,80,Schaltgetriebe,Benzin,5.2,191.0,187386.0,Life Team (2K)
volkswagen,Volkswagen T5 Transporter,rot,11/2010,2010,21990,75,102,Schaltgetriebe,Diesel,7.2,191.0,255254.0,T5 Higline Umbau auf T6 inkl. 36 t € Gutachten.!
volkswagen,Volkswagen Golf,rot,03/2010,2010,5900,59,80,Schaltgetriebe,Benzin,6.4,149.0,140500.0,1.4 Comfortline
volkswagen,Volkswagen Golf,rot,07/2010,2010,9480,77,105,Schaltgetriebe,Diesel,4.1,107.0,73664.0,Team BlueMotion/BMT VI 5K1 CLIMATRONIC PARKASSIST
volkswagen,Volkswagen Polo,rot,09/2010,2010,5999,51,69,Schaltgetriebe,Benzin,5.5,128.0,136000.0,1.2 Comfortline/5-Türig/Klima/Sitzh./PDC/Temp.
volkswagen,Volkswagen Polo,rot,04/2010,2010,5400,44,60,Schaltgetriebe,Benzin,5.5,128.0,144500.0,1.2 Team
volkswagen,Volkswagen Golf,rot,04/2010,2010,8550,118,160,Schaltgetriebe,Benzin,6.3,145.0,141000.0,1.4 TSI Highline
volkswagen,Volkswagen Polo,rot,11/2010,2010,11490,63,86,Automatik,Benzin,5.8,135.0,64719.0,1.4 DSG Team 1.HAND/UNFALLFREI !
volkswagen,Volkswagen Polo,rot,09/2010,2010,8750,77,105,Schaltgetriebe,Benzin,5.3,124.0,133809.0,Comfortline V (6R1)
volkswagen,Volkswagen Polo,rot,12/2010,2010,8500,77,105,Automatik,Benzin,5.3,124.0,163000.0,1.2 TSI DSG Team
volkswagen,Volkswagen Tiguan,rot,09/2010,2010,12999,147,200,Automatik,Benzin,8.6,199.0,139800.0,2.0 Team 4Motion DSG  TOP!!
volkswagen,Volkswagen Golf GTI,rot,03/2010,2010,11000,155,211,Automatik,Benzin,7.4,173.0,190000.0,2.0 DSG
volkswagen,Volkswagen Caddy,rot,12/2010,2010,9900,80,109,Schaltgetriebe,Autogas (CNG),5.5,156.0,160000.0,Caddy 3 2.0 EcoFuel (5-Si.)
volkswagen,Volkswagen Tiguan,rot,09/2010,2010,8899,90,122,Schaltgetriebe,Benzin,6.5,152.0,123710.0,1.4 TSI Freestyle PANO XENON KLIMA PDC
volkswagen,Volkswagen Caddy,rot,10/2010,2010,10790,59,80,Schaltgetriebe,Benzin,8.0,191.0,66000.0,Life Team Caddy*KLIMA*WENIG KM*
volkswagen,Volkswagen Polo Cross,rot,12/2010,2010,5980,63,86,Schaltgetriebe,Benzin,6.1,143.0,171085.0,V (6R1)
